秦皇岛唐人医药连锁有限责任公司友谊路店,地址：河北省秦皇岛市海港区友谊路北段209-1号,电话：0335-3893522,
秦皇岛唐人医药连锁有限责任公司燕大店,地址：河北省秦皇岛市海港区康博服装厂门市,电话：0335-8052191,
秦皇岛唐人医药连锁有限责任公司家惠店,地址：河北省秦皇岛市海港区河北大街中段316号,电话：0335-3209418,
秦皇岛唐人医药连锁有限责任公司永兴店,地址：河北省秦皇岛市卢龙县永兴大街尚城花墅4-4号,电话：0335-2618900,
秦皇岛唐人医药连锁有限责任公司先锋路店,地址：河北省秦皇岛市海港区先锋路37-3号,电话：0335-3302137,
秦皇岛唐人医药连锁有限责任公司民族路店,地址：河北省秦皇岛市海港区民族路51号,电话：0335-3209353,
秦皇岛唐人医药连锁有限责任公司港城店,地址：河北省秦皇岛市海港区秦皇大街262号,电话：0335-3646702,
秦皇岛唐人医药连锁有限责任公司永平店,地址：河北省秦皇岛市卢龙县永平大街南侧,电话：0335-7208162,
秦皇岛唐人医药连锁有限责任公司西向河寨店,地址：河北省秦皇岛市海港区西向河寨村,电话：0335-3167044,
秦皇岛唐人医药连锁有限责任公司卢龙店,地址：河北省秦皇岛市卢龙县城东环路东侧100米 ,电话：0335-7111998,
秦皇岛唐人医药连锁有限责任公司天马大街店,地址：河北省秦皇岛市抚宁县天马大街自东往西第十商户 ,电话：0335-6028779,
秦皇岛唐人医药连锁有限责任公司漓江道店,地址：河北省秦皇岛市开发区漓江道29号,电话：0335-8507445,
秦皇岛唐人医药连锁有限责任公司开发区店,地址：河北省秦皇岛市开发区峨眉山南路8号,电话：0335-8569383,
秦皇岛唐人医药连锁有限责任公司金御龙湾店,地址：河北省秦皇岛市卢龙县肥子路佳源超市门市,电话：0335-2619727,
秦皇岛唐人医药连锁有限责任公司红旗路店,地址：河北省秦皇岛市海港区红旗北路金色未来商厦一楼,电话：0335-3581960,
秦皇岛唐人医药连锁有限责任公司海阳路店,地址：河北省秦皇岛市海港区海阳路110-1号,电话：0335-3200293,
秦皇岛唐人医药连锁有限责任公司河东店,地址：河北省秦皇岛市海港区河北大街东段156号,电话：0335-3140709,
秦皇岛唐人医药连锁有限责任公司碣阳大街店,地址：河北省秦皇岛市昌黎县碣石雅园门市,电话：0335-2658225,
秦皇岛唐人医药连锁有限责任公司港锋街店,地址：河北省秦皇岛市海港区港锋街17号,电话：0335-3610687,
秦皇岛唐人医药连锁有限责任公司河北大街店,地址：河北省秦皇岛市海港区河北大街中段223号,电话：0335-3233520,
秦皇岛唐人医药连锁有限责任公司东方明珠店,地址：河北省秦皇岛市海港区建设大街59-2号,电话：0335-3191466,
秦皇岛唐人医药连锁有限责任公司海宁路店,地址：河北省秦皇岛市北戴河区海宁路90-5号,电话：0335-4189412,
秦皇岛唐人医药连锁有限责任公司交运里店,地址：河北省秦皇岛市海港区建国路10号,电话：0335-3230080,
秦皇岛唐人医药连锁有限责任公司海滨店,地址：河北省秦皇岛市北戴河区草药厂中路432号,电话：0335-4042912,
秦皇岛唐人医药连锁有限责任公司白塔岭店,地址：河北省秦皇岛市海港区东北大学秦皇岛分院对面 ,电话：0335-8069907,
秦皇岛唐人医药连锁有限责任公司港城二店,地址：河北省秦皇岛市海港区秦皇大街266号,电话：0335-3610017,
秦皇岛唐人医药连锁有限责任公司和月大街店,地址：河北省秦皇岛市海港区和月大街万树香堤门市,电话：0335-3580219,
秦皇岛唐人医药连锁有限责任公司建设大街店,地址：河北省秦皇岛市海港区建设大街296号,电话：0335-3211513,
秦皇岛唐人医药连锁有限责任公司和平里店,地址：河北省秦皇岛市开发区泰山路392号,电话：0335-8568697,
秦皇岛唐人医药连锁有限责任公司广场西路店,地址：河北省秦皇岛市海港区广场西路28号,电话：0335-3250773,
秦皇岛唐人医药连锁有限责任公司抚宁店,地址：河北省秦皇岛市抚宁县南大街36号,电话：0335-6019581,
秦皇岛唐人医药连锁有限责任公司红桥里店,地址：河北省秦皇岛市海港区光华路18-3号,电话：0335-3503150,
秦皇岛唐人医药连锁有限责任公司光明路店,地址：河北省秦皇岛市海港区光明路124号 ,电话：0335-3401786,
秦皇岛唐人医药连锁有限责任公司杜庄店,地址：河北省秦皇岛市抚宁县杜庄乡蓝图宾馆楼下,电话：0335-6089969,
秦皇岛唐人医药连锁有限责任公司海阳镇店,地址：河北省秦皇岛市海港区海阳镇三村,电话：0335-8386424,
秦皇岛唐人医药连锁有限责任公司东盐务店,地址：河北省秦皇岛市海港区燕山大街529号,电话：0335-3012522,
秦皇岛唐人医药连锁有限责任公司关城南路店,地址：河北省秦皇岛市山海关区关城南路28-6号,电话：0335-5079812,
秦皇岛唐人医药连锁有限责任公司东山店,地址：河北省秦皇岛市海港区东山市场综合楼1号门市1楼,电话：0335-3416275,
秦皇岛唐人医药连锁有限责任公司东华里店,地址：河北省秦皇岛市海港区燕山大街409号金茂大夏1楼,电话：0335-3166463,
秦皇岛唐人医药连锁有限责任公司东港路店,地址：河北省秦皇岛市海港区安居中街6号,电话：0335-3167497,
秦皇岛广仁堂医药有限公司保二路分店,地址：河北省秦皇岛市北戴河区保二路38号,电话：0335-4044599,
秦皇岛广仁堂医药有限公司珠江道店,地址：河北省秦皇岛市经济技术开发区珠江道2-7号,电话：0335-8539114,
秦皇岛广仁堂医药有限公司河北大街第一分店,地址：河北省秦皇岛市海港区西港镇白塔岭村,电话：0335-7925883,
秦皇岛广仁堂医药有限公司北戴河黑石路店,地址：河北省秦皇岛市北戴河区老黑石路商业中心3号楼2号,电话：0335-4267499,
秦皇岛广仁堂医药有限公司山海关第二分店,地址：河北省秦皇岛市山海关区大龙道8-10号,电话：0335-5065099,
秦皇岛广仁堂医药有限公司山海关第一分店,地址：河北省秦皇岛市山海关区斌扬花苑2号,电话：0335-7653337,
秦皇岛广仁堂医药有限公司和平大街店,地址：河北省秦皇岛市海港区和平大街96号,电话：0335-3037219,
秦皇岛广仁堂医药有限公司在水一方小区店,地址：河北省秦皇岛市海港区和平大家253号,电话：0335-3033848,
秦皇岛广仁堂医药有限公司北戴河康乐药店,地址：河北省秦皇岛市北戴河区单庄北街,电话：0335-4266599,
秦皇岛广仁堂医药有限公司明日星城店,地址：河北省秦皇岛市开发区天山南路与长江西道交汇处兴龙广缘超市内,电话：0335-8362011,
秦皇岛广仁堂医药有限公司北戴河刘庄药店,地址：河北省秦皇岛市北戴河区育华路,电话：0335-4041556,
秦皇岛广仁堂医药有限公司天山南路店,地址：河北省秦皇岛市经济技术开发区天山南路118号,电话：0335-8507298,
秦皇岛广仁堂医药有限公司北戴河联峰药店,地址：河北省秦皇岛市北戴河区联峰路195-7号,电话：0335-4035507,
秦皇岛广仁堂医药有限公司北戴河海滨药店,地址：河北省秦皇岛市北戴河区联峰路193号,电话：0335-4037499,
廊坊市一笑堂医药零售连锁有限公司一百五十一店,地址：河北省廊坊市文安县政通道与永定路交口,电话：0316-7012140,
廊坊市一笑堂医药零售连锁有限公司一百五十店,地址：河北省廊坊市文安县兴文道206号,电话：0316-7015736,
廊坊市一笑堂医药零售连锁有限公司一百四十八店,地址：河北省廊坊市霸州市天祥路水榭花都商3幢A01,电话：0316-7012148,
廊坊市一笑堂医药零售连锁有限公司一百四十六店,地址：河北省廊坊市霸州市胜芳镇汽车站西侧,电话：0316-7015648,
廊坊市一笑堂医药零售连锁有限公司一百二十九店,地址：河北省廊坊市霸州市建设东道上东枫景底商,电话：0316-8020129,
廊坊市一笑堂医药零售连锁有限公司一百一十六店,地址：河北省廊坊市广阳区紫金华府2-1-109,电话：0316-8095116,
廊坊市一笑堂医药零售连锁有限公司一百三十八店,地址：河北省廊坊市霸州市西苑小区东北转角楼,电话：0316-7012143,
廊坊市一笑堂医药零售连锁有限公司一百三十五店,地址：河北省廊坊市霸州市兴华南路阳光花园南侧,电话：0316-7012145,
廊坊市一笑堂医药零售连锁有限公司一百二十八店,地址：河北省廊坊市三河市燕郊开发区东方夏威夷商铺C-C-5,电话：0316-8095128,
廊坊市一笑堂医药零售连锁有限公司一百二十三店,地址：河北省廊坊市开发区金泰小区10幢1单元102号,电话：0316-8095052,
廊坊市一笑堂医药零售连锁有限公司一百一十三店,地址：河北省廊坊市解放道211号8-1-106,电话：0316-8095113,
廊坊市一笑堂医药零售连锁有限公司一百零三店,地址：河北省廊坊市三河市燕郊开发区福泽御园住宅小区南区29#,电话：0316-8095103,
廊坊市一笑堂医药零售连锁有限公司九十八店,地址：河北省廊坊市爱民道51—9号门市,电话：0316-8095098,
廊坊市一笑堂医药零售连锁有限公司一百三十三店,地址：河北省廊坊市霸州市信安镇光明街,电话：0316-8095154,
廊坊市一笑堂医药零售连锁有限公司一百二十二店,地址：河北省廊坊市富士康2号楼14号,电话：0316-8095122,
廊坊市一笑堂医药零售连锁有限公司一百零二店,地址：河北省廊坊市三河市燕郊开发区福成五期国华电器一层北第四、五间,电话：0316-8095102,
廊坊市一笑堂医药零售连锁有限公司一百三十二店,地址：河北省廊坊市永清县里澜城镇香港街东侧,电话：0316-8095044,
廊坊市一笑堂医药零售连锁有限公司一百二十店,地址：河北省廊坊市新华路华腾家园门店193-3,电话：0316-8095120,
廊坊市一笑堂医药零售连锁有限公司一百一十一店,地址：河北省廊坊市第六大街1-1-104,电话：0316-8095018,
廊坊市一笑堂医药零售连锁有限公司九十六店,地址：河北省廊坊市华夏奥韵第A3幢01单元1层1—109号,电话：0316-8095096,
廊坊市一笑堂医药零售连锁有限公司一百三十一店,地址：河北省廊坊市安次区葛渔城西街村中心街,电话：0316-8020131,
廊坊市一笑堂医药零售连锁有限公司一百一十八店,地址：河北省廊坊市广阳区爱民东道与和平路交叉路口博源商贸金四门市,电话：0316-8095118,
廊坊市一笑堂医药零售连锁有限公司一百零八店,地址：河北省廊坊市三河市燕郊开发区骏捷馨视界第0001幢01单元1—2层17号房,电话：0316-8095108,
廊坊市一笑堂医药零售连锁有限公司九十五店,地址：河北省廊坊市安次区臻丽家园1号商住楼1—101号,电话：0316-8095095,
廊坊市一笑堂医药零售连锁有限公司一百零一店,地址：河北省廊坊市三河市燕郊开发区福海园一期1号楼A1商铺,电话：0316-8096087,
廊坊市一笑堂医药零售连锁有限公司一百零四店,地址：河北省廊坊市三河市燕郊开发区福成福成公寓B区10—204、304,电话：0316-8095104,
廊坊市一笑堂医药零售连锁有限公司九十四店,地址：河北省廊坊市银河北路106号,电话：0316-8095094,
廊坊市一笑堂医药零售连锁有限公司一百店,地址：河北省廊坊市金华小区8号楼7号门店,电话：0316-8095100,
廊坊市一笑堂医药零售连锁有限公司九十三店,地址：河北省廊坊市阳光佳和第C1幢04号房,电话：0316-8095093,
廊坊市一笑堂医药零售连锁有限公司八十三店,地址：河北省廊坊市霸州市迎恩村兴华北路东侧,电话：0316-8095183,
廊坊市一笑堂医药零售连锁有限公司六十七店,地址：河北省廊坊市馨领地小区第一幢东起4号门市,电话：0316-8095067,
廊坊市一笑堂医药零售连锁有限公司九十二店,地址：河北省廊坊市常甫路瑞丰道9号,电话：0316-8095092,
廊坊市一笑堂医药零售连锁有限公司六十六店,地址：河北省廊坊市广阳区新开路48号,电话：0316-8095066,
廊坊市一笑堂医药零售连锁有限公司九十店,地址：河北省廊坊市阿尔卡迪亚华景园九#建设路商业0门市,电话：0316-8095090,
廊坊市一笑堂医药零售连锁有限公司五十五店,地址：河北省廊坊市广阳区万达广场A—047,电话：0316-8095110,
廊坊市一笑堂医药零售连锁有限公司七十六店,地址：河北省廊坊市香河县新华街道办事处西北街村碧盛家园小区临街底商3-1-S018,电话：0316-8095076,
廊坊市一笑堂医药零售连锁有限公司六十五店,地址：河北省廊坊市新开路吉祥小区东门南起17号门市,电话：0316-8095065,
廊坊市一笑堂医药零售连锁有限公司六十四店,地址：河北省廊坊市馨视界小区北门23#—1,电话：0316-8095064,
廊坊市一笑堂医药零售连锁有限公司八十九店,地址：河北省廊坊市霸州市天祥南段三层楼房,电话：0316-7013889,
廊坊市一笑堂医药零售连锁有限公司八十六店,地址：河北省廊坊市霸州市金康西道,电话：0316-8095086,
廊坊市一笑堂医药零售连锁有限公司六十九店,地址：河北省廊坊市光明东道东方机械厂门市16-2-102,电话：0316-8095069,
廊坊市一笑堂医药零售连锁有限公司五十四店,地址：河北省廊坊市固安县新中街北侧48号,电话：0316-8095054,
廊坊市一笑堂医药零售连锁有限公司六十三店,地址：河北省廊坊市爱民东道曙光小区5-2-101-201,电话：0316-8095063,
廊坊市一笑堂医药零售连锁有限公司五十三店,地址：河北省廊坊市九州镇粮站对过,电话：0316-7012141,
廊坊市一笑堂医药零售连锁有限公司八十四店,地址：河北省廊坊市霸州市隆泰南门东侧第二门脸,电话：0316-8095184,
廊坊市一笑堂医药零售连锁有限公司四十九店,地址：河北省廊坊市开发区桐柏村182号,电话：0316-8095112,
廊坊市一笑堂医药零售连锁有限公司六十八店,地址：河北省廊坊市广阳道北侧广阳公寓2号楼2号门店,电话：0316-8095068,
廊坊市一笑堂医药零售连锁有限公司六十二店,地址：河北省廊坊市广阳区和平路管道局7区1栋底商,电话：0316-8020062,
廊坊市一笑堂医药零售连锁有限公司六十店,地址：河北省廊坊市安次区永华小区3号门店东07号,电话：0316-8095060,
廊坊市一笑堂医药零售连锁有限公司四十八店,地址：河北省廊坊市永清县三圣口乡三圣口村,电话：0316-8095048,
廊坊市一笑堂医药零售连锁有限公司四十六店,地址：河北省廊坊市永清县会昌街南侧建行东,电话：0316-8095046,
廊坊市一笑堂医药零售连锁有限公司四十五店,地址：河北省廊坊市永清县玉麟大街北侧路口,电话：0316-8095045,
廊坊市一笑堂医药零售连锁有限公司四十二店,地址：河北省廊坊市永清县益昌南路1号,电话：0316-8095042,
廊坊市一笑堂医药零售连锁有限公司三十七店,地址：河北省廊坊市固安县新昌东街北侧学府芳园3#2号,电话：0316-7012073,
廊坊市一笑堂医药零售连锁有限公司四十一店,地址：河北省廊坊市永清县永兴街1号,电话：0316-8095041,
廊坊市一笑堂医药零售连锁有限公司三十二店,地址：河北省廊坊市开发区友谊路蓝多廊公寓8号楼103、203房,电话：0316-8095032,
廊坊市一笑堂医药零售连锁有限公司三十六店,地址：河北省廊坊市固安县新昌东街北侧,电话：0316-8095036,
廊坊市一笑堂医药零售连锁有限公司四十店,地址：河北省廊坊市永清县裕华街北侧老二中宿舍楼西侧临街商住楼,电话：0316-8095040,
廊坊市一笑堂医药零售连锁有限公司三十一店,地址：河北省廊坊市永清县韩村镇供销社西侧,电话：0316-8095031,
廊坊市一笑堂医药零售连锁有限公司二十七店,地址：河北省廊坊市广阳区金元小区6—3—101、201,电话：0316-8095027,
廊坊市一笑堂医药零售连锁有限公司二十三店,地址：河北省廊坊市广阳区南尖塔村,电话：0316-7800024,
廊坊市一笑堂医药零售连锁有限公司三十五店,地址：河北省廊坊市固安县育才路东侧邮电局商住楼,电话：0316-8095035,
廊坊市一笑堂医药零售连锁有限公司三十九店,地址：河北省廊坊市固安县新中街北侧广苑公寓,电话：0316-8095039,
廊坊市一笑堂医药零售连锁有限公司三十店,地址：河北省廊坊市广阳区建国道418号商业门店,电话：0316-8095062,
廊坊市一笑堂医药零售连锁有限公司二十五店,地址：河北省廊坊市广阳区北旺乡政府门前,电话：0316-8095025,
廊坊市一笑堂医药零售连锁有限公司二十二店,地址：河北省廊坊市安次区银河南路146号南苑小区第1号楼B座,电话：0316-8095022,
廊坊市一笑堂医药零售连锁有限公司三十四店,地址：河北省廊坊市永清县益昌中路98号,电话：0316-8095034,
廊坊市一笑堂医药零售连锁有限公司三十八店,地址：河北省廊坊市固安玉井路与慧文街交叉路口南行100米路东,电话：0316-8095038,
廊坊市一笑堂医药零售连锁有限公司二十九店,地址：河北省廊坊市广阳区文明路文明里5号1—3,电话：0316-7185958,
廊坊市一笑堂医药零售连锁有限公司十八店,地址：河北省廊坊市广阳区新开路43—2号,电话：0316-8095097,
廊坊市一笑堂医药零售连锁有限公司三十三店,地址：河北省廊坊市安次区光明西道新月小区临街综合楼2—104、204,电话：0316-8095033,
廊坊市一笑堂医药零售连锁有限公司二十八店,地址：河北省廊坊市广阳区群安道群星小区聚星苑1-1-6号,电话：0316-7018492,
廊坊市一笑堂医药零售连锁有限公司十七店,地址：河北省廊坊市广阳区阿尔卡迪亚华景1幢南侧D号房,电话：0316-8095017,
廊坊市一笑堂医药零售连锁有限公司二十四店,地址：河北省廊坊市安次区常甫路嘉多丽花园综合楼4号房,电话：0316-8095024,
廊坊市一笑堂医药零售连锁有限公司十六店,地址：河北省廊坊市广阳区第八大街中房馨境界15栋9号房,电话：0316-8095016,
廊坊市一笑堂医药零售连锁有限公司十四店,地址：河北省廊坊市广阳区新华路北端尚北金街七号底商,电话：0316-8095014,
廊坊市一笑堂医药零售连锁有限公司十二店,地址：河北省廊坊市广阳区建宏小区1—245—2号门市,电话：0316-7665895,
廊坊市一笑堂医药零售连锁有限公司二店,地址：河北省廊坊市广阳区康庄道甲1号,电话：0316-7963001,
廊坊市一笑堂医药零售连锁有限公司一店,地址：河北省廊坊市广阳区建国道156,电话：0316-8095057,
廊坊市一笑堂医药零售连锁有限公司十一店,地址：河北省廊坊市永兴路盛世豪庭1#—E,电话：0316-8095011,
廊坊市一笑堂医药零售连锁有限公司一百二十五店,地址：河北省廊坊市开发区南营村十字路口向东50米,电话：0316-8095125,
廊坊市一笑堂医药零售连锁有限公司一百一十九店,地址：河北省廊坊市万庄矿区6区,电话：0316-8095119,
廊坊市一笑堂医药零售连锁有限公司十店,地址：河北省廊坊市安次区辛庄道永祥苑底商,电话：0316-8095124,
廊坊市一笑堂医药零售连锁有限公司五十店,地址：河北省廊坊市广阳区万庄南街万潘路路北万庄供销社C座6-7号一层,电话：0316-8020064,
廊坊市一笑堂医药零售连锁有限公司八十八店,地址：河北省廊坊市霸州市胜芳镇香槟花城A—28,电话：0316-8095079,
廊坊市一笑堂医药零售连锁有限公司八十一店,地址：河北省廊坊市霸州市胜芳镇芳津道126号,电话：0316-8095181,
廊坊市一笑堂医药零售连锁有限公司八十店,地址：河北省廊坊市霸州市迎宾道7号,电话：0316-8095180,
廊坊市一笑堂医药零售连锁有限公司七十一店,地址：河北省廊坊市香河县康宁路东侧物资局商住楼2号楼,电话：0316-8095071,
廊坊市一笑堂医药零售连锁有限公司九店,地址：河北省廊坊市安次区西域小区F1区综合楼西属第四间,电话：0316-8095009,
廊坊市一笑堂医药零售连锁有限公司八十七店,地址：河北省廊坊市霸州市堂二里兴堂大街中段东侧,电话：0316-8095187,
廊坊市一笑堂医药零售连锁有限公司八店,地址：河北省廊坊市安次区爱民西道西域小区3—6门市,电话：0316-8095115,
廊坊市一笑堂医药零售连锁有限公司八十五店,地址：河北省廊坊市霸州市胜芳镇向阳街,电话：0316-7012164,
廊坊市一笑堂医药零售连锁有限公司四十三店,地址：河北省廊坊市永清县益昌路经贸局北侧,电话：0316-8095043,
廊坊市一笑堂医药零售连锁有限公司七十五店,地址：河北省廊坊市香河县新华大街北侧鹏达家苑第一幢门市第7号房,电话：0316-8095075,
廊坊市一笑堂医药零售连锁有限公司六店,地址：河北省廊坊市霸州市兴华南路党校南侧,电话：0316-8095106,
廊坊市一笑堂医药零售连锁有限公司七十店,地址：河北省廊坊市香河县新华大街102--5,电话：0316-8095070,
廊坊市一笑堂医药零售连锁有限公司三店,地址：河北省廊坊市广阳区新城小区1号—20—23栋商场,电话：0316-7962456,
廊坊市一笑堂医药零售连锁有限公司七十三店,地址：河北省廊坊市香河县新开街香河烟草局西侧一号一层,电话：0316-8095073,
廊坊市一笑堂医药零售连锁有限公司八十二店,地址：河北省廊坊市霸州市胜芳镇胜堂路中段,电话：0316-8095182,
廊坊市一笑堂医药零售连锁有限公司七十二店,地址：河北省廊坊市香河县康平路东建行北侧商贸楼,电话：0316-8095072,
廊坊市一笑堂医药零售连锁有限公司二十店,地址：河北省廊坊市霸州市天祥路隆泰小区西北门市,电话：0316-8095020,
廊坊市一笑堂医药零售连锁有限公司二十六店,地址：河北省廊坊市广阳区第八大街裕华路西侧万和上品小区第3幢1-2层2-108号房,电话：0316-8095026,
廊坊市一笑堂医药零售连锁有限公司二十一店,地址：河北省廊坊市霸州市胜芳镇武平路胜兴华府门市,电话：0316-8095021,
廊坊市一笑堂医药零售连锁有限公司七店,地址：河北省廊坊市霸州市胜芳镇卯经路2号,电话：0316-8095007,
国药河北乐仁堂医药连锁有限公司平山五店,地址：河北省石家庄市平山县平光南路与建材街交口西行100米路北,电话：0311-82937559,
国药河北乐仁堂医药连锁有限公司平山三店,地址：河北省石家庄市平山县冶河西路冶河明珠商铺21号,电话：0311-82899220,
国药河北乐仁堂医药连锁有限公司乐城店,地址：河北省石家庄市水产西街25号B栋0101号,电话：0311-87025597,
国药河北乐仁堂医药连锁有限公司平山一店,地址：河北省石家庄市平山县冶河东路62号福美佳商场一层,电话：0311-82899152,
国药河北乐仁堂医药连锁有限公司东岗店,地址：河北省石家庄市北宋路,电话：0311-85085527,
国药河北乐仁堂医药连锁有限公司师范店,地址：河北省石家庄市中华南大街505号,电话：0311-83817423,
国药河北乐仁堂医药连锁有限公司新光店,地址：河北省石家庄市中山西路847号,电话：0311-66105037 ,
国药河北乐仁堂医药连锁有限公司广安店,地址：河北省石家庄市槐中路豪景丽园4、5号,电话：0311-85656530,
国药河北乐仁堂医药连锁有限公司大兴店,地址：河北省石家庄市裕华东路27号,电话：0311-86977728,
国药河北乐仁堂医药连锁有限公司市庄店,地址：河北省石家庄市红旗大街515号,电话：0311-83812721,
国药河北乐仁堂医药连锁有限公司和平店,地址：河北省石家庄市和平东路122号,电话：0311-86082807,
国药河北乐仁堂医药连锁有限公司同安店,地址：河北省石家庄市联盟路与文苑街交口,电话：0311-87084868,
国药河北乐仁堂医药连锁有限公司桃园店,地址：河北省石家庄市众鑫家园北二环东街3号,电话：0311-86811711,
国药河北乐仁堂医药连锁有限公司昌盛店,地址：河北省石家庄市赵陵铺赵一街,电话：0311-87796342,
国药河北乐仁堂医药连锁有限公司长安店,地址：河北省石家庄市丰收路北城国际小区南门对面,电话：0311-80837180,
国药河北乐仁堂医药连锁有限公司华脉店,地址：河北省石家庄市槐中路116号华脉新村6A-8号商铺,电话：0311-86013021,
国药河北乐仁堂医药连锁有限公司平安店,地址：河北省石家庄市平安南大街20号,电话：0311-86032378,
国药河北乐仁堂医药连锁有限公司乐民店,地址：河北省石家庄市石家庄建国路与时光街交口东行300米路北,电话：0311-68026863,
国药河北乐仁堂医药连锁有限公司谈北店,地址：河北省石家庄市谈北路20号,电话：0311-86056174 ,
国药河北乐仁堂医药连锁有限公司银通店,地址：河北省石家庄市东岗路297号北国超市内,电话：0311-89658412,
国药河北乐仁堂医药连锁有限公司仁和店,地址：河北省石家庄市谈南路6号,电话：0311-89610277,
国药河北乐仁堂医药连锁有限公司蓝天店,地址：河北省石家庄市中山东路458号,电话：0311-85075914,
国药河北乐仁堂医药连锁有限公司同济店,地址：河北省石家庄市义堂新村第13栋104、204,电话：0311-66697221,
国药河北乐仁堂医药连锁有限公司友谊店,地址：河北省石家庄市靶场街25号,电话：0311-83634538 ,
国药河北乐仁堂医药连锁有限公司君寿堂店,地址：河北省石家庄市槐北路方北新村1号,电话：0311-66694727,
国药河北乐仁堂医药连锁有限公司和平东店,地址：河北省石家庄市翟营大街55号,电话：0311-85681544 ,
国药河北乐仁堂医药连锁有限公司翟营店,地址：河北省石家庄市中山东路658号,电话：0311-85071917,
国药河北乐仁堂医药连锁有限公司新药店,地址：河北省石家庄市东岗路与翟营大街交口,电话：0311-85810765,
国药河北乐仁堂医药连锁有限公司胜利店,地址：河北省石家庄市燕港怡园A座1-3号商业,电话：0311-85818117 ,
国药河北乐仁堂医药连锁有限公司盛康店,地址：河北省石家庄市谈固南大街15号,电话：0311-85066643 ,
国药河北乐仁堂医药连锁有限公司机场路店,地址：河北省石家庄市和平西路435号,电话：0311-87043719 ,
国药河北乐仁堂医药连锁有限公司怀安店,地址：河北省石家庄市桥西区红旗大街98号,电话：0311-67306590,
国药河北乐仁堂医药连锁有限公司红旗店,地址：河北省石家庄市红旗大街243号,电话：0311-83804245,
国药河北乐仁堂医药连锁有限公司正定一店,地址：河北省石家庄市正定县正定镇府西街52号综合楼一层,电话：0311-88018385,
国药河北乐仁堂医药连锁有限公司阳光店,地址：河北省石家庄市友谊北大街35号一层,电话：0311-67668210 ,
国药河北乐仁堂医药连锁有限公司正大店,地址：河北省石家庄市胜利北大街338-33号,电话：0311-89910090,
国药河北乐仁堂医药连锁有限公司新华健康店,地址：河北省石家庄市平安南大街35号副1号,电话：0311-86035369,
国药河北乐仁堂医药连锁有限公司康宁店,地址：河北省石家庄市中山西路121号,电话：0311-87022625,
国药河北乐仁堂医药连锁有限公司益民店,地址：河北省石家庄市建设北大街14号,电话：0311-86034196,
国药河北乐仁堂医药连锁有限公司槐中店,地址：河北省石家庄市工农路255号缔景城,电话：0311-66690501,
国药河北乐仁堂医药连锁有限公司建设北店,地址：河北省石家庄市建设北大街194号,电话：0311-66691322,
国药河北乐仁堂医药连锁有限公司北道岔店,地址：河北省石家庄市新华区北新街116号瀚海商务楼7号1层商业门脸,电话：0311-86930424,
国药河北乐仁堂医药连锁有限公司总店,地址：河北省石家庄市青园街57号,电话：0311-86052969,
国药河北乐仁堂医药连锁有限公司中华北店,地址：河北省石家庄市中华北大街275号,电话：0311-87713145 ,
国药河北乐仁堂医药连锁有限公司新华店,地址：河北省石家庄市水源街173号商业门脸,电话：0311-67302377,
国药河北乐仁堂医药连锁有限公司平山二店,地址：河北省石家庄市平山县健康路11号新县医院门口东侧,电话：无,
国药河北乐仁堂医药连锁有限公司明珠店,地址：河北省石家庄市新华区颐宏路东-5号明珠花苑6-109商业门脸,电话：无,
保定市一笑堂医药零售连锁有限公司雄县二店,地址：河北省保定市天奕商厦右侧,电话：0312-5861833,
保定市一笑堂医药零售连锁有限公司满城三店,地址：河北省保定市满城县玉川路城建幸福里爱琴海小区对面,电话：0312-7193011,
保定市一笑堂医药零售连锁有限公司向阳店,地址：河北省保定市向阳路北路,电话：无,
保定市一笑堂医药零售连锁有限公司万和城店,地址：河北省保定市保定市乐凯北大街万和城底商,电话：0312-6771353,
保定市一笑堂医药零售连锁有限公司博野二店,地址：河北省保定市博兴中路178号农行对过,电话：0312-8312638,
保定市一笑堂医药零售连锁有限公司容城店,地址：河北省保定市 容城县板正大街北环路129号,电话：0312-5619008,
保定市一笑堂医药零售连锁有限公司大丰收店,地址：河北省保定市玉兰大街大丰收一层,电话：0312-5071083,
保定市一笑堂医药零售连锁有限公司力高店,地址：河北省保定市莲池南大街637号,电话：无,
保定市一笑堂医药零售连锁有限公司涿州店,地址：河北省保定市涿州市华阳路东关段北侧,电话：0312-6679610,
保定市一笑堂医药零售连锁有限公司徐水六店,地址：河北省保定市徐水县复兴路76号,电话：0312-8686736,
保定市一笑堂医药零售连锁有限公司易水三店,地址：河北省保定市城管处泰元北大街燕都名苑1号楼14号门市,电话：0312-8232320,
保定市一笑堂医药零售连锁有限公司满城二店,地址：河北省保定市满城县中山路东方沁园小区,电话：0312-7068917,
保定市一笑堂医药零售连锁有限公司满城店,地址：河北省保定市财政局对面,电话：0312-7193813,
保定市一笑堂医药零售连锁有限公司雅典城店,地址：河北省保定市保定市阳光北大街762号,电话：0312-3120172,
保定市一笑堂医药零售连锁有限公司白沟店,地址：河北省保定市白沟新城老镇政府后街天诚嘉园西行300米,电话：0312-2977758,
保定市一笑堂医药零售连锁有限公司高阳二店,地址：河北省保定市三利大街73号,电话：0312-6605205,
保定市一笑堂医药零售连锁有限公司永华北路店,地址：河北省保定市保定市永华南大街保定十七中路,电话：0312-2052235,
保定市一笑堂医药零售连锁有限公司名人店,地址：河北省保定市恒祥北大街名人国际小区门口,电话：0312-3122715,
