柳州桂中大药房连锁有限责任公司融安长安店,地址：广西壮族自治区柳州市融安县长安镇广场南路568号,电话：0772-8122373,
柳州桂中大药房连锁有限责任公司银雀店,地址：广西壮族自治区柳州市胜利路12-8号柳北区人民政府办公大楼东侧15-19号门面,电话：0772-2529991,
柳州桂中大药房连锁有限责任公司柳糖路店,地址：广西壮族自治区柳州市大埔镇房产所财税楼从北向南数第1-4开间门面,电话：0772-7616109,
柳州桂中大药房连锁有限责任公司融安桔香路店,地址：广西壮族自治区柳州市融安县百货公司百货商场房地产权南面1-2号门店,电话：0772-8123275,
柳州桂中大药房连锁有限责任公司望火楼店,地址：广西壮族自治区柳州市北站路1号2、3门面,电话：0772-2809285,
柳州桂中大药房连锁有限责任公司柳江盛景店,地址：广西壮族自治区柳州市柳江县拉堡镇柳西49号2栋35-36号商铺,电话：0772-7210050,
柳州桂中大药房连锁有限责任公司红碑路店,地址：广西壮族自治区柳州市红碑路5号第8栋1-2号门面,电话：0772-3595372,
柳州桂中大药房连锁有限责任公司河西店,地址：广西壮族自治区柳州市潭中西路12号金润华庭一层商铺15-16号门面,电话：0772-8850801,
柳州桂中大药房连锁有限责任公司蝴蝶山路店,地址：广西壮族自治区柳州市蝴蝶山西路16号蝴蝶山商住楼1-1门面,电话：0772-3108221,
柳州桂中大药房连锁有限责任公司康城店,地址：广西壮族自治区柳州市北雀路20号恒隆广场1栋5号门面、1-6、1-7号门面,电话：0772-8859149,
柳州桂中大药房连锁有限责任公司柳工店,地址：广西壮族自治区柳州市和平路工程区119栋一层第12号门面,电话：0772-3692863,
柳州桂中大药房连锁有限责任公司柳城太平镇店,地址：广西壮族自治区柳州市柳城太平镇中心小学职工住宅综合楼紧邻,电话：0772-7051848,
柳州桂中大药房连锁有限责任公司雒容店,地址：广西壮族自治区柳州市鹿寨县雒容镇蜜园路2号（7、8、9、10号门面）,电话：0772-6513962,
柳州桂中大药房连锁有限责任公司箭盘山店,地址：广西壮族自治区柳州市屏山大道304-1号门面,电话：0772-3871565,
柳州桂中大药房连锁有限责任公司锦绣店,地址：广西壮族自治区柳州市锦绣路1号3-1-10、11、12、13、14、15号门面,电话：0772-2505708,
柳州桂中大药房连锁有限责任公司鹿寨一分店,地址：广西壮族自治区柳州市鹿寨建中西路20号,电话：0772-6827711,
柳州桂中大药房连锁有限责任公司十一冶店,地址：广西壮族自治区柳州市柳太路十一冶二区16栋二层1号门面,电话：0772-3712171,
柳州桂中大药房连锁有限责任公司阳光店,地址：广西壮族自治区柳州市蝴蝶山路58号阳光花园一栋1-9号门面,电话：0772-3128259,
柳州桂中大药房连锁有限责任公司鹿寨政通路店,地址：广西壮族自治区柳州市鹿寨县鹿寨镇城南开发区金鹿新城2栋0381-0383号商铺,电话：0772-6838530,
柳州桂中大药房连锁有限责任公司银山店,地址：广西壮族自治区柳州市柳南区航生路18号荣昌明珠园4-1-5号门面,电话：0772-3217595,
柳州桂中大药房连锁有限责任公司玉林城站路店,地址：广西壮族自治区玉林市玉州区城站路10号门面,电话：0775-3887505,
柳州桂中大药房连锁有限责任公司胜利一店,地址：广西壮族自治区柳州市胜利小区六区5栋1-1号6栋1-21号、6栋1-22号,电话：0772-3732381,
柳州桂中大药房连锁有限责任公司清华坊店,地址：广西壮族自治区柳州市高新五路18号兴佳.清华坊35栋一层1至40号商铺 ,电话：0772-8850570,
柳州桂中大药房连锁有限责任公司三中二店,地址：广西壮族自治区柳州市三中路46号-2门面1楼 ,电话：0772-2836804,
柳州桂中大药房连锁有限责任公司柳江农贸店,地址：广西壮族自治区柳州市柳江县拉堡镇农贸南大街90号一楼门面 ,电话：0772-7532198 ,
柳州桂中大药房连锁有限责任公司鹿寨创业路店,地址：广西壮族自治区柳州市鹿寨县迎宾小区门面F3号一楼门面,电话：0772-6823711,
柳州桂中大药房连锁有限责任公司弯塘路店,地址：广西壮族自治区柳州市弯塘路28号柳侯新街市一楼4、5号门面,电话：0772-3867503,
柳州桂中大药房连锁有限责任公司五菱店,地址：广西壮族自治区柳州市龙屯路49号门面 ,电话：无,
柳州桂中大药房连锁有限责任公司宜州塘中路店,地址：广西壮族自治区河池市宜州市庆远镇塘中路97、99、101号一楼门面,电话：0778-3177579,
柳州桂中大药房连锁有限责任公司南宁植物路店,地址：广西壮族自治区南宁市青秀区植物路49号第三标段3#、4#商铺,电话：0771-6776967,
柳州桂中大药房连锁有限责任公司黄村店,地址：广西壮族自治区柳州市柳州北雀路21号“家福居”小区1-6号 ,电话：0772-2361307 ,
柳州桂中大药房连锁有限责任公司石碑坪店,地址：广西壮族自治区柳州市石碑坪镇集镇南区66号（石虹路66号）门面,电话：0772-3879956,
柳州桂中大药房连锁有限责任公司鹅岗店,地址：广西壮族自治区柳州市鹅岗路一区24栋1-2号门面,电话：0772-3602085,
柳州桂中大药房连锁有限责任公司白云店,地址：广西壮族自治区柳州市鱼峰区荣军路白云小区西侧第29间至30间门面 ,电话：0772-3142600,
柳州桂中大药房连锁有限责任公司柳江塘福路店,地址：广西壮族自治区柳州市柳江县拉堡镇塘福路133号.131号门面 ,电话：0772-7252560,
柳州桂中大药房连锁有限责任公司天江丽都店,地址：广西壮族自治区柳州市雅儒路362号天江丽都1栋一层西面门面,电话：0772-3263057,
柳州桂中大药房连锁有限责任公司来宾南京路店,地址：广西壮族自治区来宾市南京路36号（河西东区）门面,电话：0772-4287717,
柳州桂中大药房连锁有限责任公司广雅店,地址：广西壮族自治区柳州市广雅路13号,电话：0772-2869019,
柳州桂中大药房连锁有限责任公司尚城国际店,地址：广西壮族自治区柳州市跃进路88号冠亚尚城国际2-1-5号商铺 ,电话：0772-3603917,
柳州桂中大药房连锁有限责任公司兴安新华路店,地址：广西壮族自治区柳州市兴安县兴安镇新华路23栋首层04号、04A号门面,电话：无,
柳州桂中大药房连锁有限责任公司宾阳枫江店,地址：广西壮族自治区南宁市宾阳县宾州镇枫江街213号一楼门面（原客运站第一间）,电话：0771-8223650,
柳州桂中大药房连锁有限责任公司东城印象店,地址：广西壮族自治区柳州市河东新区“东城·印象中心”3栋125、126号商铺,电话：0772-3602112,
柳州桂中大药房连锁有限责任公司忻城鞍山路店,地址：广西壮族自治区柳州市忻城县鞍山路一楼门面（汽车站对面）,电话：0772-5514700,
柳州桂中大药房连锁有限责任公司桂林灵川八里街店,地址：广西壮族自治区桂林市灵川县八里街银庄小区A24底层门面,电话：0773-2669573,
柳州桂中大药房连锁有限责任公司河池新建二店,地址：广西壮族自治区河池市新建路40号一楼9号、10号门面（原华江宾馆大堂）,电话：0778-2280371,
柳州桂中大药房连锁有限责任公司柳城白阳店,地址：广西壮族自治区柳州市柳城县大埔镇胜利东路正街2号4-1-16、4-1-17号门面,电话：0772-7614598,
柳州桂中大药房连锁有限责任公司航四路店,地址：广西壮族自治区柳州市航四路9号和谐家园1栋1-11号商铺,电话：0772-8251726,
柳州桂中大药房连锁有限责任公司荔浦荔柳路店,地址：广西壮族自治区桂林市荔浦县荔城镇城西街荔柳路35，37，39,电话：0773-7213860,
柳州桂中大药房连锁有限责任公司阳光100店,地址：广西壮族自治区柳州市桂中大道阳光1壹佰城市广场第16栋1单元4-5、6-7号门面,电话：0772-3598119,
柳州桂中大药房连锁有限责任公司和兴园店,地址：广西壮族自治区柳州市跃进路100号之三（和兴园）5栋1-18、19、20号商铺,电话：0772-8250515,
柳州桂中大药房连锁有限责任公司鹿寨城南店,地址：广西壮族自治区柳州市鹿寨县城南开发区鑫都花园17栋3号、4号商铺,电话：0772-6834933,
柳州桂中大药房连锁有限责任公司阳和店,地址：广西壮族自治区柳州市古亭山开发区古亭大道213号一楼4号商铺,电话：0772-3514202,
柳州桂中大药房连锁有限责任公司全州东门店,地址：广西壮族自治区桂林市全州县全州镇建设路138号,电话：0773-4839010,
柳州桂中大药房连锁有限责任公司环江桥东路店,地址：广西壮族自治区河池市环江县桥东路95号一楼门面,电话：0778-8821166,
柳州桂中大药房连锁有限责任公司永福连江路店,地址：广西壮族自治区桂林市永福镇连江路金海岸酒店一楼两间,电话：0773-8518355,
柳州桂中大药房连锁有限责任公司河池新建路店,地址：广西壮族自治区河池市第二高级中学3#4#学生公寓一楼门面,电话：0778-2113690,
柳州桂中大药房连锁有限责任公司武宣城北路店,地址：广西壮族自治区柳州市武宣县武宣镇城北路高立山商业城1号楼负一楼门面,电话：0772-5219332,
柳州桂中大药房连锁有限责任公司潭西店,地址：广西壮族自治区柳州市潭中西路16号2栋11号门面,电话：0772-3716026,
柳州桂中大药房连锁有限责任公司仁济店,地址：广西壮族自治区柳州市柳南区磨滩路新磨滩集贸市场沿街4号门面,电话：0772-3615076,
柳州桂中大药房连锁有限责任公司西江店,地址：广西壮族自治区柳州市东环大道4号30栋一楼1号商铺西侧一间门面,电话：0772-3180125,
柳州桂中大药房连锁有限责任公司南宁教育路店,地址：广西壮族自治区南宁市青秀区教育路19号第一层19-2号商铺,电话：0771-5315733,
柳州桂中大药房连锁有限责任公司柳城金时代店,地址：广西壮族自治区柳州市柳城县柳城金时代购物公园1-1号楼1层8-11号铺面,电话：0772-7621885,
柳州桂中大药房连锁有限责任公司象州建新店,地址：广西壮族自治区来宾市象州镇建新路万象商贸城一层门面,电话：0772-4351031,
柳州桂中大药房连锁有限责任公司柳化店,地址：广西壮族自治区柳州市北雀路98号1栋6号门面,电话：0772-2390919,
柳州桂中大药房连锁有限责任公司柳江江城店,地址：广西壮族自治区柳州市柳江县拉堡镇柳东路62号食品商住楼第1、2个门面,电话：0772-7218070,
柳州桂中大药房连锁有限责任公司太和店,地址：广西壮族自治区柳州市柳太路十一冶一区1号楼16号门面,电话：0772-3729091,
柳州桂中大药房连锁有限责任公司柳城东泉店,地址：广西壮族自治区柳州市柳州柳城县东泉镇建设路88号东泉商贸中心25-1号门面,电话：0772-7961919,
柳州桂中大药房连锁有限责任公司柳北旗舰店,地址：广西壮族自治区柳州市北雀路85-1-2号门面,电话：0772-2318529,
柳州桂中大药房连锁有限责任公司胜利店,地址：广西壮族自治区柳州市胜利商贸城内花鸟二区16、17号商铺,电话：0772-2390570,
柳州桂中大药房连锁有限责任公司长楼店,地址：广西壮族自治区柳州市飞鹅路长大楼一栋底层13号,电话：0772-3622034,
柳州桂中大药房连锁有限责任公司宏发店,地址：广西壮族自治区柳州市柳江县基隆开发区宏发路213、215号一楼门面,电话：0772-3203077,
柳州桂中大药房连锁有限责任公司合山店,地址：广西壮族自治区来宾市合山市岭南镇人民中路212、214、216、218号一楼门面,电话：0772-8919320,
柳州桂中大药房连锁有限责任公司东环店,地址：广西壮族自治区柳州市东环路47号2、3栋一层12、13、14号商铺,电话：0772-8859905,
柳州桂中大药房连锁有限责任公司古亭山店,地址：广西壮族自治区柳州市古亭山开发区春苑路东五巷31号门面,电话：0772-3512050,
柳州桂中大药房连锁有限责任公司桂林崇信路店,地址：广西壮族自治区桂林市崇信路30号铺面,电话：0773-3885961,
柳州桂中大药房连锁有限责任公司桂林文明路店,地址：广西壮族自治区桂林市文明路37号甲方综合办公大楼第一层2-4轴门面2间,电话：0773-2581982,
柳州桂中大药房连锁有限责任公司金石店,地址：广西壮族自治区柳州市柳石路380-2号金石小苑门面,电话：0772-3134099,
柳州桂中大药房连锁有限责任公司鹅山店,地址：广西壮族自治区柳州市鹅山路七区20栋1-2号门面,电话：0772-3306030,
柳州桂中大药房连锁有限责任公司钢都店,地址：广西壮族自治区柳州市北雀路93-5号门面,电话：0772-2313227,
柳州桂中大药房连锁有限责任公司三江兴宜店,地址：广西壮族自治区柳州市三江县古宜镇鼓楼坪11号（三江县水产公司）商铺,电话：0772-8614886,
柳州桂中大药房连锁有限责任公司红岩店,地址：广西壮族自治区柳州市小鹅山综合市场外公寓10号、11号两间门面,电话：0772-3653029,
柳州桂中大药房连锁有限责任公司航惠店,地址：广西壮族自治区柳州市航惠路9号,电话：0772-3226065,
柳州桂中大药房连锁有限责任公司红光店,地址：广西壮族自治区柳州市红光路1号1-2-3号门面,电话：0772-3610856,
柳州桂中大药房连锁有限责任公司柳新店,地址：广西壮族自治区柳州市柳石路166号,电话：0772-3833573,
柳州桂中大药房连锁有限责任公司南站店,地址：广西壮族自治区柳州市南站路26-2号门面,电话：0772-3633375,
柳州桂中大药房连锁有限责任公司革新店,地址：广西壮族自治区柳州市革新路15、16号门面,电话：0772-3657126,
柳州桂中大药房连锁有限责任公司桂景湾店,地址：广西壮族自治区柳州市北雀路45号桂景湾A一区1号一楼西北面第一、第二间房屋,电话：0772-2363277,
柳州桂中大药房连锁有限责任公司立新店,地址：广西壮族自治区柳州市融安县长安镇立新街177号一楼门面,电话：0772-8136205,
柳州桂中大药房连锁有限责任公司天山店,地址：广西壮族自治区柳州市水南路219号1-1门面号,电话：0772-3810829,
柳州桂中大药房连锁有限责任公司宜州和平店,地址：广西壮族自治区宜州市庆远镇和平路114号自北向南第三\/四两间,电话：0778-3218043,
柳州桂中大药房连锁有限责任公司潭中店,地址：广西壮族自治区柳州市潭中小学西面1号\\\\2号\\\\3号\\\\4号\\\\5号门面,电话：0772-2627517,
柳州桂中大药房连锁有限责任公司鹿寨二分店,地址：广西壮族自治区柳州市鹿寨县鹿寨镇建中东路11号（大桥路）,电话：0772-6828622,
柳州桂中大药房连锁有限责任公司康华店,地址：广西壮族自治区柳州市柳邕路218号1区34-3号第一层门面,电话：0772-3212546,
柳州桂中大药房连锁有限责任公司红阳店,地址：广西壮族自治区柳州市文笔路3号-34号门面(原33号门面),电话：0772-3815752,
柳州桂中大药房连锁有限责任公司柳芽店,地址：广西壮族自治区柳州市北雀路129号(原柳州压缩机总厂佳用旁3-5号门面),电话：0772-2313294,
柳州桂中大药房连锁有限责任公司柳城店,地址：广西壮族自治区柳州市柳城县柳糖路16号柳城商贸城3栋16号、17号门面,电话：0772-7617102,
柳州桂中大药房连锁有限责任公司森源店,地址：广西壮族自治区柳州市北雀路68号,电话：0772-2363210,
柳州桂中大药房连锁有限责任公司龙腾店,地址：广西壮族自治区柳州市永前市场永前路2区816号1-2号门面,电话：0772-3621365,
柳州桂中大药房连锁有限责任公司柳机店,地址：广西壮族自治区柳州市鸡喇路16号7区8栋1-3号门面,电话：0772-3152795,
柳州桂中大药房连锁有限责任公司华林店,地址：广西壮族自治区柳州市东环路101号华林君邸4-1-12号商铺,电话：0772-2607478,
柳州桂中大药房连锁有限责任公司鱼峰山店,地址：广西壮族自治区柳州市谷埠路11-1号,电话：0772-3816826,
柳州桂中大药房连锁有限责任公司五一店,地址：广西壮族自治区柳州市连塘路78号五一市场一楼门面,电话：0772-2828356,
柳州桂中大药房连锁有限责任公司柳江朝阳店,地址：广西壮族自治区柳州市柳江县南大街2号,电话：0772-7217741,
柳州桂中大药房连锁有限责任公司文昌店,地址：广西壮族自治区柳州市东环路230号,电话：0772-2630840,
柳州桂中大药房连锁有限责任公司宝山店,地址：广西壮族自治区柳州市荣军路124号,电话：0772-3824005,
柳州桂中大药房连锁有限责任公司屏山新特店,地址：广西壮族自治区柳州市鱼峰区屏山大道199号,电话：0772-3837690,
柳州桂中大药房连锁有限责任公司三中新特店,地址：广西壮族自治区柳州市城中区三中路199号,电话：0772-2827446,
柳州桂中大药房连锁有限责任公司长风店,地址：广西壮族自治区柳州市柳北区长风路4号,电话：0772-2519952,
老百姓大药房连锁股份有限公司广西公司玉林大北路店,地址：广西省玉林市玉州区大北路171号 ,电话：0775-2816165 ,
老百姓大药房连锁股份有限公司广西公司玉林玉柴店,地址：广西省玉林市玉州区苗园路玉柴商业型中心1楼 ,电话：0775-3289590 ,
老百姓大药房连锁股份有限公司广西公司玉林教育路店,地址：广西省玉林市玉州区玉林国际购物中心A区第一层 1-027 ,电话：0775-2859091 ,
老百姓大药房连锁股份有限公司广西公司梧州大塘店,地址：广西省梧州市长州区新兴二路80号地层6号 ,电话：0774-3859979 ,
老百姓大药房连锁股份有限公司广西公司玉林南桥市场店,地址：广西省玉林市玉林市江滨路848号振业丽江家园3-C-15号库房 ,电话：0775-3281875 ,
老百姓大药房连锁股份有限公司广西公司宜州帝王商贸城店,地址：广西省河池市宜州市庆远镇塘中路27号 ,电话：0778-7920261 ,
老百姓大药房连锁股份有限公司广西公司南宁万安店,地址：广西省南宁市西乡塘区秀厢大道东段37号百家惠超市旁 ,电话：0771-3137506 ,
老百姓大药房连锁股份有限公司广西公司梧州中山店,地址：广西省梧州市万秀区阜民路18号一层万秀大厦 ,电话：0774-2034266 ,
老百姓大药房连锁股份有限公司广西公司玉林东明店,地址：广西省玉林市玉州区市一环东路35号 ,电话：0775-2666239 ,
老百姓大药房连锁股份有限公司广西公司南宁新阳店,地址：广西省南宁市西乡塘区新阳阳路73号一号综合楼一层 ,电话：0771-3155178 ,
老百姓大药房连锁股份有限公司广西公司北流城南路店,地址：广西省玉林市北流市城南一路0046号 ,电话：0775-6239399 ,
老百姓大药房连锁股份有限公司广西公司岑溪市中心市场店,地址：广西省梧州市岑溪市解放路112号第一层 ,电话：0774-8230466 ,
老百姓大药房连锁股份有限公司广西公司玉林清宁店,地址：广西省玉林市玉州区清宁路172号 ,电话：0775-2330850 ,
老百姓大药房连锁股份有限公司广西公司苏卢二路市场店,地址：广西省南宁市西乡塘区苏卢村苏卢二路29-1号五社综合大楼一楼 ,电话：0771-3926756 ,
老百姓大药房连锁股份有限公司广西公司梧州太阳广场店,地址：广西省梧州市碟山区新兴一路68号 ,电话：0774-3858569 ,
老百姓大药房连锁股份有限公司广西公司南宁长堽店,地址：广西省南宁市兴宁区长罡路40号,电话：0771-5639599 ,
老百姓大药房连锁股份有限公司广西公司南宁科园店,地址：广西省南宁市西乡塘区科园大道42号 ,电话：0771-3210236 ,
老百姓大药房连锁股份有限公司广西公司南宁万吉店,地址：广西省南宁市西乡塘区虎丘路5号 ,电话：18177110839 ,
老百姓大药房连锁股份有限公司广西公司南宁宁铁馨苑店,地址：广西省南宁市青秀区佛子岭路23号1层6号商铺 ,电话：0771-6760391 ,
老百姓大药房连锁股份有限公司广西公司南宁北湖店,地址：广西省南宁市西乡塘区北湖南路52号银珠大厦 ,电话：0771-3322290 ,
老百姓大药房连锁股份有限公司广西公司南宁东葛店,地址：广西省南宁市青秀区东葛路73号 ,电话：0771-5626822 ,
老百姓大药房连锁股份有限公司广西公司南宁秀厢店,地址：广西省南宁市西乡塘区秀安路1-3号棕榈湾25#楼第一层 ,电话：0771-3906059 ,
老百姓大药房连锁股份有限公司广西公司宾阳黎塘店,地址：广西省南宁市黎塘镇永安西路234-1、234-2号第一层 ,电话：0771-8276500 ,
老百姓大药房连锁股份有限公司广西公司黎塘仁爱路店,地址：广西省南宁市宾阳县黎塘镇仁爱路92号 ,电话：0771-8201268 ,
老百姓大药房连锁股份有限公司广西公司南宁滨湖店,地址：广西省南宁市青秀区滨湖路55号 ,电话：0771-5766717 ,
老百姓大药房连锁股份有限公司广西公司柳州白云店,地址：广西省柳州市鱼峰区茅山街白云三村32-33号第一、二层 ,电话：0772-3130659,
老百姓大药房连锁股份有限公司广西公司南宁香格里拉店,地址：广西省南宁市江南区星光大道34号江南香格里拉商业广场 ,电话：0771-4807406 ,
老百姓大药房连锁股份有限公司广西公司南宁衡阳店,地址：广西省南宁市西乡塘区衡阳西路14号 ,电话：0771-3104582 ,
老百姓大药房连锁股份有限公司广西公司柳州革新店,地址：广西省柳州市柳南区龙屯路银众小区临街第一层 ,电话：0772-8854736 ,
老百姓大药房连锁股份有限公司广西公司柳州柳石工医店,地址：广西省柳州市鱼峰区柳石路20-22号 ,电话：0772-3166635 ,
老百姓大药房连锁股份有限公司广西公司南宁津头店,地址：广西省南宁市青秀区双拥路1-7号 ,电话：0771-5319689,
老百姓大药房连锁股份有限公司广西公司南宁市金象南二街店,地址：广西省南宁市良庆区金象三区五象南二街46号商铺第一层 ,电话：0771-4726375 ,
老百姓大药房连锁股份有限公司广西公司南宁五一店,地址：广西省南宁市江南区五一中路广和机电综合城内F区F05至F06商铺 ,电话：0771-4988508 ,
老百姓大药房连锁股份有限公司广西公司南宁丽景豪庭店,地址：广西省南宁市青秀区竹溪路39-1号中茵•丽景豪庭2号楼1-02号 ,电话：0771-5757569 ,
老百姓大药房连锁股份有限公司广西公司南宁阳光新城店,地址：广西省南宁市良庆区金沙大道339号阳光新城蓝波湾西区地下两层58、59号商铺 ,电话：0771-4871396 ,
老百姓大药房连锁股份有限公司广西公司南宁纬武市场店,地址：广西省南宁市青秀区纬武路21号锦光花苑A座一层商场 ,电话：0771-2442713 ,
老百姓大药房连锁股份有限公司广西公司南宁普罗旺斯店,地址：广西省南宁市江南区普罗旺斯 ,电话：0771-2255236 ,
老百姓大药房连锁股份有限公司广西公司柳州宝莲店,地址：广西省柳州市柳南区柳石路171号宝莲新都3号楼3-1-6号商铺 ,电话：0772-3602585 ,
老百姓大药房连锁股份有限公司广西公司柳州屏山小区店,地址：广西省柳州市鱼峰区荣军路东三巷109号屏山景园第一层 ,电话：0772-3817018 ,
老百姓大药房连锁股份有限公司广西公司南宁桂春店,地址：广西省南宁市青秀区桂春路11号 ,电话：0771-5365161 ,
老百姓大药房连锁股份有限公司广西公司南宁大沙田店,地址：广西省南宁市良庆区金沙大道110号 ,电话：0771-4500058 ,
老百姓大药房连锁股份有限公司广西公司柳州银山店,地址：广西省柳州市柳南区柳州市航银路16号银山小区51栋一层 ,电话：0772-3617828 ,
老百姓大药房连锁股份有限公司广西公司南宁五象路店,地址：广西省南宁市良庆区金象三区五象路338号 ,电话：0771-4953369 ,
老百姓大药房连锁股份有限公司广西公司南宁金山店,地址：广西省南宁市城中区人民路北二里191号 ,电话：0771-2449161 ,
老百姓大药房连锁股份有限公司广西公司柳州东环店,地址：广西省柳州市鱼峰区屏山大道318号环东商场一楼 ,电话：0772-3112940 ,
老百姓大药房连锁股份有限公司广西公司柳州城站店,地址：广西省柳州市柳南区城站路381路.铁路一中旁 ,电话：0772-3621998 ,
老百姓大药房连锁股份有限公司广西公司柳州嘉汇龙潭店,地址：广西省柳州市鱼峰区柳石路153号“嘉汇·龙潭”小区1号楼第一层 ,电话：0772-3147798 ,
老百姓大药房连锁股份有限公司广西公司柳州鱼峰店,地址：广西省柳州市柳南区飞鹅路3号润和时代广场负一层 ,电话：0772-3838001 ,
老百姓大药房连锁股份有限公司广西公司柳江基隆店,地址：广西省柳州市柳江县基隆开发区临街第一层 ,电话：0772-3267006 ,
老百姓大药房连锁股份有限公司广西公司宜州城中店,地址：广西省河池市宜州市城中中路1号 ,电话：0778-3226268 ,
老百姓大药房连锁股份有限公司广西公司柳州北雀店,地址：广西省柳州市柳北区龙城路31号 ,电话：0772-2315060 ,
老百姓大药房连锁股份有限公司广西公司宜州现代城店,地址：广西省河池市宜州市山谷路77号【泰富•现代城】商铺A3-A5栋1-7号 ,电话：0778-3221120 ,
老百姓大药房连锁股份有限公司广西公司河池上任新村店,地址：广西省河池市金城江区市城东新区（城东国际花园1栋1楼101号商铺） ,电话：0778-2258618 ,
老百姓大药房连锁股份有限公司广西公司柳州景秀园店,地址：广西省柳州市柳北区锦绣路2号 ,电话：0772-2500940 ,
老百姓大药房连锁股份有限公司广西公司河池糖厂坡店,地址：广西省河池市金城江区南新东路中鑫玉峰院一栋9-10号商铺 ,电话：0778-2270556 ,
老百姓大药房连锁股份有限公司广西公司大化镇南市场店,地址：广西省河池市大化镇大化镇红电南路68号 ,电话：0778-5874860 ,
老百姓大药房连锁股份有限公司广西公司贵港市登龙桥店,地址：广西省贵港市港北区登龙桥路登龙桥小学对面商住楼第二层 ,电话：0778-2270555 ,
老百姓大药房连锁股份有限公司广西公司河池市桥卜店,地址：广西省河池市金城江区中山路176号第一层 ,电话：0778-2275741 ,
老百姓大药房连锁股份有限公司广西公司桂林西门市场店,地址：广西省桂林市象山区民族路A座14—5号 ,电话：0773-3878868 ,
老百姓大药房连锁股份有限公司广西公司北海深圳路店,地址：广西省北海市海城区深圳路46号“聚宝苑”一层101商铺 ,电话：0779-3837689 ,
老百姓大药房连锁股份有限公司广西公司柳州文昌店,地址：广西省柳州市高新区文昌路1号友谊馨苑1栋一、二层 ,电话：0772-2603577 ,
老百姓大药房连锁股份有限公司广西公司河池南桥店,地址：广西省河池市金城江区新建路118号华隆假日城堡A栋29、30号 ,电话：0778-2115802 ,
老百姓大药房连锁股份有限公司广西公司桂林中山南路店,地址：广西省桂林市象山区中山南路53号蓝希商厦一层 ,电话：0773-3840868 ,
老百姓大药房连锁股份有限公司广西公司北海幸福市场店,地址：广西省北海市海城区建文路幸福市场 ,电话：0779-2027959 ,
老百姓大药房连锁股份有限公司广西公司柳州华天店,地址：广西省柳州市城中区广场路2号 ,电话：0772-2809108 ,
老百姓大药房连锁股份有限公司广西公司河池新建中路市场店,地址：广西省河池市金城江区新建路57号东起第1-2间 ,电话：0778-2296828,
老百姓大药房连锁股份有限公司广西公司桂林漓江路店,地址：广西省桂林市七星区漓江路思家园小区1-1、1-2号小区 ,电话：0773-5814158 ,
老百姓大药房连锁股份有限公司广西公司北海凯旋店,地址：广西省北海市海城区北部湾中路58号 ,电话：0779-2022299 ,
老百姓大药房连锁股份有限公司广西公司河池西环路青秀店,地址：广西省河池市金城江区青秀路2号 ,电话：0778-2288830 ,
老百姓大药房连锁股份有限公司广西公司桂林圣隆路店,地址：广西省桂林市叠彩区圣隆路1 ,电话：0773-2608468 ,
老百姓大药房连锁股份有限公司广西公司柳州北站店,地址：广西省柳州市城中区北站路112号北岸馨园 ,电话：0772-8857282 ,
老百姓大药房连锁股份有限公司广西公司河池新建店,地址：广西省河池市金城江区新建路89号 ,电话：0778-2202988 ,
老百姓大药房连锁股份有限公司广西公司桂平人民店,地址：广西省贵港市桂平市人民路72号 ,电话：0775-3396576 ,
老百姓大药房连锁股份有限公司广西公司宜州德胜政和街店,地址：广西省河池市宜州市德胜镇政和街第一至第三层 ,电话：0778-3174825 ,
老百姓大药房连锁股份有限公司广西公司河池公园店,地址：广西省河池市金城江区新建路37号 ,电话：0778-2231188 ,
老百姓大药房连锁股份有限公司广西公司贵港吉田店,地址：广西省贵港市港北区中山北路1号（南宁百货侧对面,吉田超市旁） ,电话：0775-4295998 ,
老百姓大药房连锁股份有限公司广西公司河池南桥二店,地址：广西省河池市金城江区新建路118号华隆假日城堡1栋1层1类店4号 ,电话：0778-2201898 ,
老百姓大药房连锁股份有限公司广西公司贵港解放店,地址：广西省贵港市港北区解放路港城供销社综合中商住楼 ,电话：0775-4222050 ,
老百姓大药房连锁股份有限公司广西公司贵港安居市场店,地址：广西省贵港市港北区荷城路天悦华庭小区3栋117号 ,电话：0775-4382698 ,
国药控股国大药房广西连锁有限公司南宁地洞口店,地址：广西省南宁市明秀东路明秀小区48栋一层10-11号铺面,电话：0771-3311733,
国药控股国大药房广西连锁有限公司柳州雀儿山店,地址：广西省柳州市柳北区雀儿山路18号7、8、9号,电话：0772-2560937,
国药控股国大药房广西连锁有限公司柳州金色蓝庭店,地址：广西省柳州市龙屯路7号中国铁路金色蓝庭小区1栋1-2、1-3、1-4号,电话：0772-2056256,
国药控股国大药房广西连锁有限公司柳州广雅店,地址：广西省柳州市广雅路雅馨新市场9号,电话：0772-3986159,
国药控股国大药房广西连锁有限公司柳州红光店,地址：广西省柳州市城站路大同巷94号一区11栋1层,电话：0772-3816718,
国药控股国大药房广西连锁有限公司鹿寨康乐一店,地址：广西省柳州市鹿寨县鹿寨镇桂中市场元宝路1栋03、04号一楼铺面,电话：0772-6812498,
国药控股国大药房广西连锁有限公司南宁金牛药店,地址：广西省南宁市民主路1-7号,电话：0771-5604577,
国药控股国大药房广西连锁有限公司南宁鲁班店,地址：广西省南宁市鲁班路87号隆源国际花园5栋1层47号商铺,电话：0771-3862245,
